query,query_lang,claim_text,claimant,claim_date,publisher_name,publisher_site,review_title,review_url,review_date,rating,language
पेंशन,curated,"सावरकर के वंशजों के लिए एक खूबसूरत पोस्टर ! हमने भीख में सिर्फ "" पेंशन "" दी थी , आजादी नहीं -",social media,2021-11-22T12:56:33Z,Boom Live - BOOM Fact Check,hindi.boomlive.in,ब्रिटेन की महारानी एलिज़ाबेथ के नाम से वायरल ये बिलबोर्ड असल में एक मीम है | edited billboard along with queen elizabeth image viral with fake claim,https://hindi.boomlive.in/fact-check/queen-elizabeth-viral-billboard-kangana-ranaut-indian-independence-fact-check-fake-news-15697,2021-11-22T12:56:33Z,False,hi
पेंशन,curated,मोदी सरकार ने 10 करोड़ संपत्ति वाले नेताओं की पेंशन बंद की.,फेसबुक पेज,2019-08-27T00:00:00Z,AajTak,aajtak.in,फैक्ट चेक: क्या मोदी सरकार ने बंद कर दी है करोड़पति पूर्व सांसदों और विधायकों की पेंशन?,https://www.aajtak.in/fact-check/story/fact-check-modi-government-stopped-pension-of-former-mps-and-mlas-958885-2019-09-04,,False,hi
पेंशन,curated,"लाल बहादुर शास्त्री को विष देने वाला मुस्लिम रसोइया पाकिस्तान भाग गया था, जिसे इंदिरा गांधी आजीवन पेंशन देती रही थी",social media,2021-08-01T14:21:04Z,Boom Live - BOOM Fact Check,hindi.boomlive.in,लाल बहादुर शास्त्री से जुड़े पूर्व CJI रंजन गोगोई के ट्वीट का सच | Screenshot of tweet from impostor twitter handle in name of ex CJI ranjan gogoi viral,https://hindi.boomlive.in/fact-check/ex-cji-ranjan-gogoi-tweet-lal-bahadur-shastri-death-indira-gandhi-viral-post-fake-news-14129,2021-08-01T14:21:04Z,False,hi
पेंशन,curated,मध्य प्रदेश में कमलनाथ सरकार 100 रुपये प्रति महीने दे रही वृद्धा पेंशन,FB User-Ranveer Thakur‎,2019-08-02T11:47:58Z,विश्वास न्यूज,vishvasnews.com,"Fact Check: मध्य प्रदेश में 1,000 रुपये नहीं, 600 रुपये प्रति महीने मिल रहा वृद्धा पेंशन, गलत दावा हो रहा वायरल - Vishvas News",https://www.vishvasnews.com/politics/fact-check-fact-check-madhya-pradesh-govt-is-not-providing-rs-1000-as-old-age-pension-under-social-security-old-age-pension-scheme/,2019-08-02T11:47:58Z,False,hi
पेंशन,curated,"ध्यान दें कि सभी बैंक छह दिनों तक बंद रहेंगे। 2 सितंबर- रवि, 3 सितंबर-जन्माष्टमी, 4, 5 सितंबर -पेंशन के लिए हड़ताल। 8, 9 सितंबर- शनि और रवि - बंद। सभी एटीएम नकदी रहित रह सकते हैं",,2016-06-20T00:00:00Z,Alt News,altnews.in,"नहीं, सितंबर के पहले सप्ताह में बैंक बंद नहीं रहेंगे, व्हाट्सएप पर वायरल संदेश गलत",https://www.altnews.in/hindi/no-banks-will-not-remain-closed-in-the-first-week-of-september-as-claimed-by-viral-whatsapp-forward/,2018-09-01T00:00:00Z,False,hi
पेंशन,curated,डूब सकते हैं पीएफ पेंशन खाते में जमा 20 हजार करोड़ रुपये,FB User- Veeru Ji,2021-09-01T10:59:32Z,विश्वास न्यूज,vishvasnews.com,Fact Check: पीएफ-पेंशन खाते में जमा 20 हजार करोड़ रुपये के डूब जाने के दावे के साथ वायरल पोस्ट भ्रामक और गुमराह करने वाला है,https://www.vishvasnews.com/politics/fact-check-post-claiming-rs-20000-crore-worth-of-investments-of-pf-and-pension-fund-may-lose-is-misleading/,2021-09-01T10:59:32Z,Half true,hi
पेंशन,curated,"रंजन गोगोई ने किया ट्वीट, लाल बहादुर शास्‍त्री को विष देने वाला मुस्लिम रसोइया पाकिस्‍तान भाग गया था, जिसे इंदिरा गांधी आजीवन पेंशन देती रही।",FB User- Aarna Pandey,2023-05-25T12:09:06Z,विश्वास न्यूज,vishvasnews.com,Fact Check: पूर्व मुख्य न्यायाधीश रंजन गोगोई के नाम से बने फैन पेज से किए गए ट्वीट को असली समझ रहे यूजर्स,https://www.vishvasnews.com/viral/fact-check-former-supreme-court-chief-justice-ranjan-gogoi-fake-twitter-account-tweet-viral/,2023-05-25T12:09:06Z,False,hi
पेंशन,curated,"नेताओं की ऐश होगी बंद, अब जनता करेगी मौज",Rahul Gupta,2022-03-24T09:26:57Z,विश्वास न्यूज,vishvasnews.com,Fact Check: पंजाब के पूर्व विधायकों और मंत्रियों की पेंशन को लेकर सोशल ...,https://www.vishvasnews.com/politics/fact-check-wrong-claim-went-viral-on-social-media-regarding-pension-of-former-punjab-mlas-and-ministers/,2022-03-24T09:26:57Z,Half true,hi
लाडली बहना,curated,‘लाड़ली बहना स्कूटी योजना 2025 का लिंक।,FB User Govt Jobs Update,2025-04-18T11:35:39Z,विश्वास न्यूज,vishvasnews.com,Fact Check : 'लाड़ली बहना स्कूटी योजना 2025' जैसी कोई स्कीम नहीं ...,https://www.vishvasnews.com/digital-fraud/fact-check-fake-ladli-bahana-scooty-scheme-2025-scooty-link-goes-viral-on-social-media/,2025-04-18T11:35:39Z,False,hi
लाडली बहना,curated,ये मध्य प्रदेश की लाडली बहना योजना का लाभ पाने वाली महिलाएं हैं जिन्होंने बीजेपी को वोट देकर जिताया है.,Social Media User,2023-12-04T00:00:00Z,The Lallantop,thelallantop.com,भाजपा की जीत पर 'लाडली बहनाओं' ने शराब पीकर जश्न मनाया?,https://www.thelallantop.com/factcheck/post/factcheck-women-drinking-alcohol-not-related-with-madhya-pradesh-elections-result,,False,hi
लाडली बहना,curated,लिंक पर क्लिक कर लाड़ली बहना योजना स्कीम के तहत 650 रुपये खाते में पाये जा सकते हैं।,Claim your gift,2024-12-28T10:27:10Z,विश्वास न्यूज,vishvasnews.com,Fact Check: लाड़ली बहना योजना के नाम से वायरल लिंक फर्जी,https://www.vishvasnews.com/scam/fact-check-viral-link-in-the-name-of-ladli-brahmin-yojana-is-fake/,2024-12-28T10:27:10Z,False,hi
लाडली बहना,curated,बीजेपी ने अपने घोषणापत्र में लाडली योजना को बंद करने की घोषणा की।,FB User-आपका पुरुषोत्तम दांगी,2023-11-21T11:36:24Z,विश्वास न्यूज,vishvasnews.com,Fact Check: BJP के घोषणापत्र में लाडली बहन योजना को बंद करने का दावा ...,https://www.vishvasnews.com/viral/fact-check-false-bjps-manifesto-claims-to-close-ladli-behan-scheme/,2023-11-21T11:36:24Z,False,hi
स्कॉलरशिप,curated,यूपी सरकार की दशमोत्तर छात्रवृत्ति योजना का लाभ केवल ओबीसी वर्ग के छात्रों को मिलता है।,Fb User- Hindu Pradeep Bhati,2026-05-19T12:31:56Z,विश्वास न्यूज,vishvasnews.com,"Fact Check: सिर्फ OBC नहीं, सभी वर्गों के छात्रों के लिए है यूपी सरकार की पूर्व दशम व दशमोत्तर छात्रवृत्ति योजना- UP Pre and Post Matric Scholarship Scheme Is Not Only for OBC Students",https://www.vishvasnews.com/society/fact-check-up-pre-and-post-matric-scholarship-scheme-is-not-only-for-obc-students/,2026-05-19T12:31:56Z,Half true,hi
स्कॉलरशिप,curated,केरल की मालाबार गोल्ड कंपनी केवल मुस्लिम छात्राओं को स्कॉलरशिप देती है।,Thread User- lovkeshsaraswat89,2024-05-08T11:37:33Z,विश्वास न्यूज,vishvasnews.com,"Fact Check: मालाबार की स्कॉलरशिप सभी धर्मों की छात्राओं को प्रदान की जाती है, वायरल दावा गलत",https://www.vishvasnews.com/viral/fact-check-malabar-trust-scholarship-image-viral-with-false-communal-angle/,2024-05-08T11:37:33Z,False,hi
स्कॉलरशिप,curated,उत्तर प्रदेश में इस साल बजट की कमी की वजह से छात्रों को छात्रवृत्ति नहीं मिलेगी,सोशल मीडिया यूजर्स,2020-09-07T00:00:00Z,AajTak,aajtak.in,फैक्ट चेक: उत्तर प्रदेश सरकार ने नहीं लगाई है स्कॉलरशिप पर रोक,https://www.aajtak.in/fact-check/story/fact-check-uttar-pradesh-government-has-not-banned-scholarship-1126996-2020-09-09,,Mostly false,hi
स्कॉलरशिप,curated,उत्तरप्रदेश में छात्रों को इस साल छात्रवृत्ति नहीं मिलेगी,FB user: Ranjeet Singh Ranjeet Singh,2020-09-18T06:39:05Z,विश्वास न्यूज,vishvasnews.com,"Fact Check: उत्तर प्रदेश में छात्रों को इस बार नहीं मिलेगी छात्रवृत्ति, ऐसा दावा करने वाली पोस्ट फर्जी",https://www.vishvasnews.com/politics/fact-check-post-claiming-up-to-not-give-scholarships-to-the-students-this-year-is-fake/,2020-09-18T06:39:05Z,False,hi
स्कॉलरशिप,curated,बजट की कमी के चलते यूपी छात्रों को इस साल स्कॉलरशिप नहीं मिलेगी,Social Media,2020-09-17T10:24:48Z,Boom Live,hindi.boomlive.in,क्या सच में इस साल उत्तर प्रदेश के छात्रों को स्कॉलरशिप नहीं मिलेगी? | scholarship uttar pradesh students intermediate unemployment corona virus,https://hindi.boomlive.in/fake-news/scholarship-uttar-pradesh-students-intermediate-unemployment-corona-virus-9778,2020-09-17T10:24:48Z,False,hi
NEET,curated,NEET पेपर लीक को लेकर कंगना रनौत का यह बयान है ?,Facebook,2026-05-27T06:54:53Z,The Quint,thequint.com,NEET पेपर लीक को लेकर कंगना रनौत का यह वायरल बयान फर्जी है,https://www.thequint.com/hindi/webqoof/neet-exam-paper-leak-kangana-ranaut-statement-hindu-viral-shared-with-false-claim-on-social-media,2026-05-27T06:54:53Z,False,hi
NEET,curated,बीजेपी सांसद कंगना ने कहा हिंदू खतरे में है हमें नीट पेपर लीक मामले की जगह उन पर ध्यान देना चाहिए।,FB User Rizwan Hatimm,2026-05-23T10:59:39Z,विश्वास न्यूज,vishvasnews.com,Fact Check: कंगना रनौत का NEET पेपर लीक की कार्रवाई बंद कर हिंदू पर ध्यान देने वाला बयान फर्जी,https://www.vishvasnews.com/entertainment/fact-check-kangana-ranaut-statement-about-stopping-action-against-neet-paper-leak-is-false/,2026-05-23T10:59:39Z,False,hi
NEET,curated,बीजेपी सांसद कंगना रनौत ने कहा है कि जहां एक तरफ हिंदू खतरे में हैं वहीं लोगों को NEET परीक्षा की पड़ी है. वो ये नहीं सोच रहे कि जब हिंदू ही नहीं रहेंगे तो NEET परीक्षा कौन देगा.,सोशल मीडिया यूजर्स,2026-05-19T00:00:00Z,AajTak,aajtak.in,"फैक्ट चेक: कंगना रनौत ने NEET पेपर लीक को लेकर ये विवादित बयान नहीं दिया, वायरल पोस्टकार्ड फर्जी है",https://www.aajtak.in/fact-check/story/kangana-ranaut-fake-statement-neet-paper-leak-viral-postcard-fact-check-social-media-ntc-agkp-dskc-2558325-2026-05-21,,False,hi
NEET,curated,केंद्रीय शिक्षा मंत्री के साथ दिखीं NEET पेपर लीक की आरोपी प्रोफेसर मनीषा मांढरे।,Madan Jha,2026-05-21T13:05:18Z,विश्वास न्यूज,vishvasnews.com,"Fact Check: केंद्रीय शिक्षा मंत्री के साथ खड़ी महिला NEET पेपर लीक की आरोपी नहीं, फेक दावा वायरल",https://www.vishvasnews.com/education/fact-check-woman-standing-with-education-minister-dharmendra-pradhan-has-no-link-to-neet-leak/,2026-05-21T13:05:18Z,False,hi
NEET,curated,NEET पेपर लीक मामले में गिरफ्तार शिक्षिका मनीषा मांढरे,सोशल मीडिया यूजर्स,2016-06-20T00:00:00Z,Alt News,altnews.in,धर्मेंद्र प्रधान के साथ NEET पेपर लीक मामले में गिरफ़्तार मनीषा मांढरे की नहीं है ये वायरल तस्वीर,https://www.altnews.in/hindi/fact-check-dharmendra-pradhan-is-not-with-manisha-mandhare-who-was-arrested-in-connection-with-the-neet-paper-leak/,2026-05-19T00:00:00Z,False,hi
NEET,curated,नीट पेपर लीक मामले पर रक्षा मंत्री राजनाथ सिंह ने कहा 'इस पर इस्तीफा नहीं होगा',"Facebook,Twitter",2026-05-17T23:07:51Z,The Quint,thequint.com,राजनाथ सिंह ने NEET पेपर लीक पर नहीं कहा 'इस्तीफा नहीं होगा',https://www.thequint.com/hindi/webqoof/rajnath-singh-did-not-say-no-resignation-over-neet-paper-leak,2026-05-17T23:07:51Z,False,hi
NEET,curated,नीट पेपर लीक में शिक्षा मंत्री के इस्तीफे की मांग पर राजनाथ सिंह ने कहा कि हमारी सरकार में इस्तीफे नहीं होते।,FB User Ravi Kumar Huddi Baba,2026-05-14T11:48:09Z,विश्वास न्यूज,vishvasnews.com,"Fact Check: इस्तीफे पर राजनाथ सिंह का बयान NEET 2026 पेपर लीक मामले से संबंधित नहीं, 2015 का वीडियो गलत दावे से वायरल",https://www.vishvasnews.com/politics/old-rajnath-singh-clip-falsely-shared-with-neet-2026-paper-leak/,2026-05-14T11:48:09Z,False,hi
NEET,curated,मनीषा मंधारे से देश के शिक्षा मंत्री धर्मेंद्र प्रधान का कनेक्शन सामने,Facebook,2026-05-27T08:30:21Z,The Quint,thequint.com,वायरल तस्वीर में धर्मेंद्र प्रधान के साथ नजर आ रही महिला NEET आरोपी ...,https://www.thequint.com/hindi/webqoof/neet-paper-leak-woman-seen-with-dharmendra-pradhan-in-viral-photo-shared-with-false-claim,2026-05-27T08:30:21Z,False,hi
NEET,curated,NEET पेपर लीक मामले में गिरफ़्तार सभी आरोपी मुस्लिम,रौशन सिन्हा,2016-06-20T00:00:00Z,Alt News,altnews.in,"NEET पेपर लीक मामले में गिरफ़्तार सभी आरोपी मुस्लिम नहीं, भ्रामक दावा वायरल",https://www.altnews.in/hindi/arrested-persons-in-neet-scam-all-muslims-no-the-viral-claims-are-misleading/,2024-07-06T00:00:00Z,False,hi
NEET,curated,नीट-यूजी परीक्षा पेपर लीक मामले के मुख्य आरोपी केवल तीन मुस्लिम व्यक्ति हैं.,Facebook and X Users,2024-07-05T12:41:32Z,Boom Live,hindi.boomlive.in,"NEET पेपर लीक में केवल मुस्लिम आरोपी ही नहीं हुए अरेस्ट, भ्रामक दावा वायरल | The main accused arrested in the NEET-UG paper leak case are only three Muslims, the claim is false",https://hindi.boomlive.in/fact-check/neet-ug-paper-leak-case-mainly-accused-only-three-muslims-false-claim-25818,2024-07-05T12:41:32Z,False,hi
NEET,curated,"वायरल अखबार की क्लिपिंग में NEET-UG पेपर लीक के लाभार्थियों की तस्वीरें, ज़्यादातर मुस्लिम",सुरेश चव्हाणके व अन्य,2016-06-20T00:00:00Z,Alt News,altnews.in,केरल कोचिंग सेंटर के NEET रिजल्ट का विज्ञापन पेपर लीक के मुस्लिम लाभार्थियों की बताकर वायरल,https://www.altnews.in/hindi/kerala-institutes-neet-success-ad-falsely-viral-as-photos-of-muslim-beneficiaries-of-paper-leak/,2024-07-05T00:00:00Z,False,hi
NEET,curated,गुलाब चंद कटारिया का यह वीडियो NEET विवाद से संबंधित है,Facebook User,2024-07-04T08:48:11Z,विश्वास न्यूज,vishvasnews.com,"Fact Check: गुलाब चंद कटारिया का यह वीडियो NEET विवाद से संबंधित नहीं, पुराना वीडियो भ्रामक दावे के साथ वायरल",https://www.vishvasnews.com/politics/fact-check-this-video-of-gulab-chand-kataria-is-not-related-to-neet-controversy-old-video-viral-with-misleading-claim/,2024-07-04T08:48:11Z,False,hi
NEET,curated,ये नीट पेपर लीक के लाभार्थियों के नाम हैं जिनमें सारे मुस्लिम कैंडिडेट हैं.,Suresh Chavhanke @SureshChavhanke,2024-07-04T14:15:50Z,Boom Live,hindi.boomlive.in,NEET 2024 रिजल्ट पर केरल के कोचिंग सेंटर का ऐड गलत सांप्रदायिक दावे से वायरल | Fact Check on claim that NEET Paper Leak beneficiaries are muslim,https://hindi.boomlive.in/fact-check/neet-paper-leak-beneficiaries-are-muslim-fact-check-25809,2024-07-04T14:15:50Z,False,hi
NEET,curated,नीट-यूजी पेपर लीक मामले में सीबीआई ने 3 मुस्लिम लोगों को गिरफ्तार किया है,Facebook user,2024-07-02T10:37:48Z,विश्वास न्यूज,vishvasnews.com,Fact Check: NEET(UG) पेपर लीक घोटाले में केवल मुसलमानों को गिरफ्तार किये जाने का दावा भ्रामक,https://www.vishvasnews.com/viral/fact-check-claim-that-only-muslims-were-arrested-in-neetug-paper-leak-scam-is-misleading/,2024-07-02T10:37:48Z,Half true,hi
NEET,curated,नीट पेपर लीक के 6 आरोपी झारखंड के देवघर के कांग्रेस कार्यालय में छुपे हुए थे,FB User Mukesh Singh,2024-06-27T11:45:32Z,विश्वास न्यूज,vishvasnews.com,Fact Check : देवघर में नीट पेपर लीक के आरोपियों का कांग्रेस कार्यालय से पकड़े जाने का दावा गलत,https://www.vishvasnews.com/viral/neet-paper-leak-a-misleading-post-goes-viral-and-linked-to-deoghar-jharkhand-case/,2024-06-27T11:45:32Z,Half true,hi
NEET,curated,नीट पेपर लीक के 6 आरोपी झारखंड के देवघर के कांग्रेस कार्यालय में छुपे हुए थे.,Facebook and X Users,2024-06-26T09:42:20Z,Boom Live,hindi.boomlive.in,NEET पेपर लीक के आरोपियों के कांग्रेस कार्यालय से पकड़े जाने का दावा गलत है | The claim that the NEET paper leak accused were caught from the Congress office is false,https://hindi.boomlive.in/fact-check/neet-paper-leak-accused-caught-lnjp-hospital-bihar-checkup-video-shared-as-congress-office-fact-check-25723,2024-06-26T09:42:20Z,False,hi
NEET,curated,नीट टॉपर आकांक्षा सिंह ने ट्वीट कर के पूछा कि मीडिया में केवल सोएब आफ़ताब का नाम क्यों कवर किया गया है,"Twitter, Facebook",2020-10-19T13:28:30Z,Boom Live,hindi.boomlive.in,"यह नीट टॉपर आकांक्षा सिंह का अकाउंट नहीं, फ़र्ज़ी ट्विटर हैंडल है | Neet 2020 topper akanksha singh tweet says she is also topper but Shoaib Aftab's has been overshadowed in the media.",https://hindi.boomlive.in/fake-news/neet-2020-topper-akanksha-singh-fake-twitter-handle-tweets-spread-bigotry-10255,2020-10-19T13:28:30Z,False,hi
NEET,curated,एक नोटिस जिसमें कहा जा रहा है कि 7 सितंबर को होने जा रहे कॉमन लॉ एडमिशन टेस्ट (CLAT) को टाल दिया गया है.,सोशल मीडिया यूजर्स,2020-08-25T00:00:00Z,AajTak,aajtak.in,फैक्ट चेक: NEET और JEE विवाद के बीच CLAT स्थगित करने का गलत दावा ...,https://www.aajtak.in/fact-check/story/fact-check-amid-jee-neet-row-false-claims-of-clat-postponement-flood-internet-1120556-2020-08-28,,Mostly false,hi
UPSC,curated,प्रतिबंधित संगठन रणवीर सेना के पूर्व प्रमुख ब्रह्मेश्वर मुखिया की पोती आकांक्षा सिंह ने UPSC में 301 रैंक किया हासिल,आकांक्षा सिंह,2016-06-20T00:00:00Z,Alt News,altnews.in,"UPSC रैंक 301 पर एक ही नाम की दो आकांक्षा सिंह का दावा, UPSC ने स्पष्ट किया मामला",https://www.altnews.in/hindi/upsc-rank-301-controversy-brahmeshwar-mukhiyas-grand-daughter-akanksha-singh-falsely-claimed/,2026-03-10T00:00:00Z,False,hi
UPSC,curated,UPSC की परीक्षा के दौरान हुई सामूहिक नकल,Facebook User Abhi Ghosh,2025-03-24T10:46:41Z,विश्वास न्यूज,vishvasnews.com,Fact Check: लॉ की परीक्षा के दौरान हुई सामूहिक नकल का मामला UPSC एग्जाम का बता किया जा रहा वायरल - The case of mass cheating during law exam is being made viral by claiming it to be UPSC exam,https://www.vishvasnews.com/viral/fact-check-the-case-of-mass-cheating-during-law-exam-is-being-made-viral-by-claiming-it-to-be-upsc-exam/,2025-03-24T10:46:41Z,False,hi
UPSC,curated,वीडियो में देखा जा सकता है कि यूपीएससी की परीक्षा में नकल चल रही है.,Facebook and X user,2025-03-24T09:58:37Z,Boom Live,hindi.boomlive.in,बाराबंकी के लॉ कॉलेज में नकल का पुराना वीडियो UPSC परीक्षा के दावे से वायरल,https://hindi.boomlive.in/fact-check/old-video-of-cheating-in-barabanki-law-college-goes-viral-with-claim-of-upsc-exam-28091,2025-03-24T09:58:37Z,False,hi
UPSC,curated,सामूहिक नकल का यह मामला UPSC एग्जाम का है।,Facebook User,2024-07-29T08:05:50Z,विश्वास न्यूज,vishvasnews.com,"Fact Check: सामूहिक नकल का यह मामला UPSC एग्जाम का नहीं, लॉ की परीक्षा के दौरान का था",https://www.vishvasnews.com/viral/fact-check-this-case-of-mass-cheating-was-not-during-upsc-exam-but-during-law-exam/,2024-07-29T08:05:50Z,False,hi
UPSC,curated,ओम बिरला की बेटी अंजलि बिरला UPSC परीक्षा में बैठे बिना IAS अधिकारी बन गई हैं,"मणिपुर कांग्रेस, न्यूज़ तक, दैनिक जागरण, india.com",2016-06-20T00:00:00Z,Alt News,altnews.in,लोकसभा स्पीकर ओम बिरला की बेटी अंजलि बिरला UPSC परीक्षा दिए बिना IAS अधिकारी बन गईं?,https://www.altnews.in/hindi/claims-that-anjali-birla-became-an-ias-officer-without-taking-the-upsc-exam-are-false-on-several-counts/,2024-07-03T00:00:00Z,False,hi
UPSC,curated,Anjali Birla became an IAS officer without appearing for the UPSC exam.,Republic World,2024-06-30T00:00:00Z,Pudhari,pudhari.news,"Om birla: लोकसभा अध्यक्ष ओम बिर्ला ( om birla) यांची मुलगी अंजली बिर्ला केंद्रीय लोकसेवा आयोगाची ( UPSC) परीक्षा न देताच आयएएस अधिकारी झाल्‍या आहेत, असा दावा करणार्‍या पोस्‍ट सोशल मीडियावर व्‍हायरल होत आहेत.",https://pudhari.news/national/viral-posts-claim-daughter-of-lok-sabha-speaker-om-birla-anjali-birla-became-ias-without-taking-upsc-exam,2024-06-30T00:00:00Z,False,mr
UPSC,curated,बाराबंकी के लॉ कॉलेज में यूपीएससी परीक्षा में हुई नकल।,FB User- Vincent Nameirakpam,2024-03-11T10:43:33Z,विश्वास न्यूज,vishvasnews.com,Fact Check: लॉ की परीक्षा में हुई सामूहिक नकल का मामला UPSC एग्जाम से जोड़कर वायरल,https://www.vishvasnews.com/viral/fact-check-barabanki-city-law-college-cheating-in-llb-exam-case-cviral-with-link-to-upsc/,2024-03-11T10:43:33Z,Half true,hi
UPSC,curated,सुरेश चव्हाणके की बेटी ने जामिया मिल्लिया यूनिवर्सिटी से पढ़कर यूपीएससी टॉप किया।,https://www.facebook.com/maja.brothers/posts/pfbid0Q9YmfXGJRxRM9Bd9mDEXATrBYXdjNfD82UY3yxuWzWsJaJaLaqrxF2jNagcPR8Rwl,2023-11-01T07:22:44Z,विश्वास न्यूज,vishvasnews.com,Fact Check : UPSC टॉपर रहीं श्रुति को सुरेश चव्हाणके की बेटी बताकर फैलाया जा रहा है भ्रम,https://www.vishvasnews.com/education/upsc-topper-shruti-sharma-is-not-suresh-chavhanke-daughter/,2023-11-01T07:22:44Z,False,hi
UPSC,curated,"श्रवण भारद्वाज नाम के फेसबुक यूजर (Archive) ने 10 अक्टूबर को इस पोस्ट को शेयर किया, जिसमें लिखा था","FB User श्रवण भारद्वाज नाम के फेसबुक यूजर (Archive) ने  10 अक्टूबर को इस पोस्ट को शेयर किया, जिसमें लिखा था",2023-10-11T07:08:45Z,विश्वास न्यूज,vishvasnews.com,Fact Check: UPSC एग्जाम में इस्लामिक स्टडीज विषय होने का दावा फर्जी,https://www.vishvasnews.com/viral/fact-check-claim-of-islamic-studies-being-a-subject-in-upsc-exam-is-fake/,2023-10-11T07:08:45Z,False,hi
